EventName,EventDate,Quantity,Price,EventDateNo
Giant Little Ones,"Apr 25, 2019 7:30:00 PM",13,106.5,4
Gimme Danger,"Nov 10, 2016 10:00:00 PM",16,128.0,1
Gimme Danger,"Nov 5, 2016 10:00:00 PM",40,320.0,2
Gimme Danger,"Nov 7, 2016 7:30:00 PM",37,296.0,3
Gimme Danger,"Nov 9, 2016 10:00:00 PM",4,32.0,4
Girlhood,"Feb 21, 2018 7:30:00 PM",16,148.25,1
Grace Jones: Bloodlight and Bami,"Sep 10, 2018 5:00:00 PM",3,17.5,1
Grace Jones: Bloodlight and Bami,"Sep 11, 2018 7:30:00 PM",15,130.5,2
Grace Jones: Bloodlight and Bami,"Sep 8, 2018 5:00:00 PM",12,68.5,3
Grease,"Sep 9, 2017 2:00:00 PM",19,180.0,1
Grease,"Sep 9, 2017 7:00:00 PM",39,320.0,2
Gremlins,"Dec 12, 2017 7:00:00 PM",24,192.0,1
Gremlins,"Dec 13, 2017 10:00:00 PM",19,120.0,2
Groundhog Day,"Feb 8, 2019 9:30:00 PM",9,72.0,1
Groundhog Day,"Feb 9, 2019 9:30:00 PM",17,136.0,2
Hagazussa,"May 17, 2019 9:30:00 PM",19,136.0,1
Hagazussa,"May 18, 2019 9:30:00 PM",20,136.0,2
Hail Satan?,"Jun 10, 2019 5:00:00 PM",3,24.75,1
Hail Satan?,"Jun 11, 2019 5:00:00 PM",18,123.75,2
Hail Satan?,"Jun 12, 2019 5:00:00 PM",7,59.75,3
Hail Satan?,"Jun 13, 2019 5:00:00 PM",13,111.5,4
Hail Satan?,"Jun 7, 2019 7:30:00 PM",21,178.75,5
Hail Satan?,"Jun 8, 2019 2:30:00 PM",18,149.25,6
Hail Satan?,"Jun 8, 2019 7:30:00 PM",21,177.0,7
Hail Satan?,"Jun 9, 2019 12:00:00 PM",8,58.25,8
Hail Satan?,"Jun 9, 2019 5:00:00 PM",20,154.5,9
Halloween (1978),"Oct 31, 2018 10:00:00 PM",93,744.0,1
Halloween (2018),"Jan 25, 2019 9:30:00 PM",8,48.0,1
Halloween (2018),"Jan 26, 2019 9:30:00 PM",8,32.0,2
Halloween (2018),"Jan 27, 2019 12:00:00 PM",7,61.25,3
Happy Death Day,"Oct 11, 2017 8:00:00 PM",246,0.0,1
Hard to Be a God,"Sep 18, 2017 7:00:00 PM",66,640.0,1
Harvey,"Aug 14, 2017 7:00:00 PM",77,754.0,1
Have A Nice Day (Hao ji le),"Mar 2, 2018 10:00:00 PM",23,168.0,1
Have A Nice Day (Hao ji le),"Mar 3, 2018 10:00:00 PM",23,168.0,2
Have a Nice Day,"Mar 6, 2018 7:30:00 PM",27,260.25,1
Henry: Portrait of a Serial Killer,"Oct 19, 2017 10:00:00 PM",43,320.0,1
Hereditary,"Dec 1, 2018 10:00:00 PM",14,104.0,1
Hereditary,"Dec 5, 2018 9:30:00 PM",9,72.0,2
Hereditary,"Dec 6, 2018 9:30:00 PM",16,128.0,3
Hereditary,"Nov 30, 2018 10:00:00 PM",44,328.0,4
High Life ,"May 3, 2019 4:30:00 PM",7,60.5,1
High Life ,"May 4, 2019 4:30:00 PM",16,111.5,2
High Life ,"May 5, 2019 4:30:00 PM",17,148.0,3
High Life ,"May 6, 2019 5:00:00 PM",3,24.75,4
High Life ,"May 7, 2019 5:00:00 PM",8,69.25,5
High Life ,"May 8, 2019 5:00:00 PM",5,42.25,6
High Life ,"May 9, 2019 5:00:00 PM",16,124.5,7
Holiday Heart,"Sep 26, 2018 7:30:00 PM",37,297.75,1
Hot Summer Nights,"Aug 24, 2018 10:00:00 PM",7,48.0,1
Hot Summer Nights,"Aug 25, 2018 10:00:00 PM",7,56.0,2
Hot Summer Nights,"Aug 30, 2018 10:00:00 PM",15,96.0,3
Hotel by the River,"Mar 16, 2019 4:00:00 PM",10,67.75,1
Hotel by the River,"Mar 17, 2019 11:30:00 AM",6,48.75,2
Hotel by the River,"Mar 19, 2019 5:00:00 PM",11,65.5,3
How to Talk to Girls at Parties,"Jul 5, 2018 10:00:00 PM",25,200.0,1
How to Talk to Girls at Parties,"Jun 29, 2018 10:00:00 PM",19,128.0,2
How to Talk to Girls at Parties,"Jun 30, 2018 10:00:00 PM",18,144.0,3
Hunt for the Wilderpeople,"Jul 15, 2016 5:00:00 PM",19,146.0,1
Hunt for the Wilderpeople,"Jul 15, 2016 7:30:00 PM",57,535.25,2
Hunt for the Wilderpeople,"Jul 16, 2016 2:30:00 PM",34,204.75,3
Hunt for the Wilderpeople,"Jul 16, 2016 5:00:00 PM",19,151.5,4
Hunt for the Wilderpeople,"Jul 16, 2016 7:30:00 PM",80,708.5,5
Hunt for the Wilderpeople,"Jul 17, 2016 2:30:00 PM",26,206.25,6
Hunt for the Wilderpeople,"Jul 17, 2016 5:00:00 PM",30,238.5,7
Hunt for the Wilderpeople,"Jul 17, 2016 7:30:00 PM",30,259.5,8
Hunt for the Wilderpeople,"Jul 18, 2016 5:00:00 PM",21,161.25,9
Hunt for the Wilderpeople,"Jul 18, 2016 7:30:00 PM",15,141.25,10
Hunt for the Wilderpeople,"Jul 19, 2016 5:00:00 PM",7,55.5,11
Hunt for the Wilderpeople,"Jul 19, 2016 7:30:00 PM",22,208.5,12
Hunt for the Wilderpeople,"Jul 20, 2016 5:00:00 PM",17,133.75,13
Hunt for the Wilderpeople,"Jul 20, 2016 7:30:00 PM",24,224.0,14
Hunt for the Wilderpeople,"Jul 21, 2016 5:00:00 PM",9,71.25,15
Hunt for the Wilderpeople,"Jul 21, 2016 7:30:00 PM",22,204.75,16
Hunt for the Wilderpeople,"Jul 22, 2016 5:00:00 PM",26,207.0,17
Hunt for the Wilderpeople,"Jul 23, 2016 2:30:00 PM",67,523.25,18
Hunt for the Wilderpeople,"Jul 23, 2016 5:00:00 PM",44,341.5,19
Hunt for the Wilderpeople,"Jul 24, 2016 12:00:00 PM",6,48.0,20
Hunt for the Wilderpeople,"Jul 24, 2016 2:30:00 PM",43,344.25,21
Hunt for the Wilderpeople,"Jul 24, 2016 5:00:00 PM",23,177.25,22
Hunt for the Wilderpeople,"Jul 25, 2016 5:00:00 PM",22,156.75,23
Hunt for the Wilderpeople,"Jul 26, 2016 5:00:00 PM",6,47.25,24
Hunt for the Wilderpeople,"Jul 27, 2016 5:00:00 PM",39,306.75,25
Hunt for the Wilderpeople,"Jul 28, 2016 5:00:00 PM",23,180.75,26
I Am Cuba,"Nov 7, 2017 7:00:00 PM",139,0.0,1
I Am Not Your Negro,"Feb 24, 2017 7:30:00 PM",138,1200.5,1
I Am Not Your Negro,"Feb 25, 2017 2:30:00 PM",122,851.75,2
I Am Not Your Negro,"Feb 25, 2017 7:30:00 PM",91,814.5,3
I Am Not Your Negro,"Feb 26, 2017 2:30:00 PM",119,943.5,4
I Am Not Your Negro,"Feb 26, 2017 7:30:00 PM",37,310.5,5
I Am Not Your Negro,"Feb 27, 2017 4:30:00 PM",27,208.25,6
I Am Not Your Negro,"Feb 28, 2017 7:00:00 PM",244,2176.5,7
I Am Not Your Negro,"Mar 1, 2017 7:30:00 PM",46,415.5,8
I Am Not Your Negro,"Mar 10, 2017 10:00:00 PM",28,248.75,9
I Am Not Your Negro,"Mar 16, 2017 10:00:00 PM",20,180.5,10
I Am Not Your Negro,"Mar 2, 2017 2:30:00 PM",20,141.75,11
I Am Not Your Negro,"Mar 2, 2017 7:30:00 PM",71,662.0,12
I Am Not Your Negro,"Mar 3, 2017 4:45:00 PM",20,159.0,13
I Am Not Your Negro,"Mar 4, 2017 2:15:00 PM",40,305.25,14
I Am Not Your Negro,"Mar 4, 2017 7:30:00 PM",66,570.25,15
I Am Not Your Negro,"Mar 5, 2017 5:00:00 PM",34,264.0,16
I Am Not Your Negro,"Mar 7, 2017 4:30:00 PM",9,71.25,17
I Am Not Your Negro,"Mar 8, 2017 7:30:00 PM",27,229.0,18
I Am Not Your Negro,"Mar 9, 2017 10:00:00 PM",12,106.25,19
I Am Not Your Negro,"Mar 9, 2017 4:45:00 PM",12,95.25,20
I Am Not a Witch,"Jan 28, 2019 7:30:00 PM",19,60.0,1
"I, Daniel Blake","Jun 23, 2017 7:00:00 PM",22,192.25,1
"I, Daniel Blake","Jun 24, 2017 5:00:00 PM",19,145.5,2
"I, Daniel Blake","Jun 24, 2017 7:30:00 PM",40,339.75,3
"I, Daniel Blake","Jun 26, 2017 4:30:00 PM",11,86.25,4
"I, Daniel Blake","Jun 27, 2017 4:30:00 PM",4,31.5,5
"I, Daniel Blake","Jun 28, 2017 4:30:00 PM",19,150.0,6
"I, Daniel Blake","Jun 29, 2017 7:30:00 PM",22,197.5,7
"I, Tonya","Mar 23, 2018 10:00:00 PM",43,336.0,1
"I, Tonya","Mar 24, 2018 10:00:00 PM",22,176.0,2
"I, Tonya","Mar 24, 2018 2:30:00 PM",41,317.25,3
"I, Tonya","Mar 25, 2018 2:30:00 PM",52,391.5,4
If Beale Street Could Talk,"Feb 10, 2019 2:30:00 PM",25,196.0,1
If Beale Street Could Talk,"Feb 2, 2019 2:00:00 PM",60,466.0,2
If Beale Street Could Talk,"Feb 9, 2019 2:00:00 PM",32,253.5,3
If Beale Street Could Talk,"Jan 11, 2019 4:30:00 PM",37,255.5,4
If Beale Street Could Talk,"Jan 11, 2019 7:00:00 PM",52,463.75,5
If Beale Street Could Talk,"Jan 12, 2019 2:00:00 PM",33,281.25,6
If Beale Street Could Talk,"Jan 12, 2019 4:30:00 PM",28,234.5,7
If Beale Street Could Talk,"Jan 12, 2019 7:00:00 PM",23,216.25,8
If Beale Street Could Talk,"Jan 13, 2019 2:30:00 PM",66,549.75,9
If Beale Street Could Talk,"Jan 13, 2019 5:00:00 PM",28,230.25,10
If Beale Street Could Talk,"Jan 13, 2019 7:30:00 PM",10,100.0,11
If Beale Street Could Talk,"Jan 14, 2019 5:00:00 PM",8,65.5,12
If Beale Street Could Talk,"Jan 14, 2019 7:30:00 PM",26,215.75,13
If Beale Street Could Talk,"Jan 15, 2019 5:00:00 PM",33,276.0,14
If Beale Street Could Talk,"Jan 16, 2019 4:30:00 PM",16,133.25,15
If Beale Street Could Talk,"Jan 17, 2019 4:30:00 PM",3,24.0,16
If Beale Street Could Talk,"Jan 17, 2019 7:00:00 PM",22,202.25,17
If Beale Street Could Talk,"Jan 18, 2019 4:30:00 PM",25,177.0,18
If Beale Street Could Talk,"Jan 18, 2019 7:00:00 PM",41,349.75,19
If Beale Street Could Talk,"Jan 19, 2019 2:00:00 PM",14,117.25,20
If Beale Street Could Talk,"Jan 19, 2019 4:30:00 PM",22,188.75,21
If Beale Street Could Talk,"Jan 19, 2019 7:00:00 PM",31,287.0,22
If Beale Street Could Talk,"Jan 20, 2019 2:30:00 PM",16,134.0,23
If Beale Street Could Talk,"Jan 20, 2019 5:00:00 PM",12,102.0,24
If Beale Street Could Talk,"Jan 20, 2019 7:30:00 PM",19,170.0,25
If Beale Street Could Talk,"Jan 21, 2019 4:30:00 PM",27,224.25,26
If Beale Street Could Talk,"Jan 22, 2019 5:00:00 PM",9,74.25,27
If Beale Street Could Talk,"Jan 23, 2019 4:30:00 PM",13,107.0,28
If Beale Street Could Talk,"Jan 23, 2019 7:00:00 PM",25,209.0,29
If Beale Street Could Talk,"Jan 24, 2019 2:30:00 PM",7,58.25,30
If Beale Street Could Talk,"Jan 24, 2019 5:00:00 PM",12,75.0,31
If Beale Street Could Talk,"Jan 26, 2019 1:30:00 PM",30,244.75,32
If Beale Street Could Talk,"Jan 27, 2019 5:00:00 PM",44,370.75,33
In Transit,"Aug 22, 2017 7:30:00 PM",89,480.0,1
In the Fade,"Mar 2, 2018 5:00:00 PM",4,34.25,1
In the Fade,"Mar 2, 2018 7:30:00 PM",17,135.5,2
In the Fade,"Mar 3, 2018 5:00:00 PM",25,195.0,3
In the Fade,"Mar 3, 2018 7:30:00 PM",33,310.0,4
In the Fade,"Mar 4, 2018 5:00:00 PM",12,99.0,5
In the Fade,"Mar 4, 2018 7:30:00 PM",6,38.25,6
In the Fade,"Mar 5, 2018 5:00:00 PM",8,56.25,7
In the Fade,"Mar 6, 2018 5:00:00 PM",3,24.75,8
In the Fade,"Mar 7, 2018 5:00:00 PM",3,26.25,9
In the Fade,"Mar 7, 2018 7:30:00 PM",12,112.25,10
In the Fade,"Mar 8, 2018 5:00:00 PM",12,99.75,11
Indiana Jones and the Last Crusade,"Feb 2, 2018 10:00:00 PM",41,320.0,1
Indiana Jones and the Last Crusade,"Jun 16, 2017 10:00:00 PM",55,432.0,2
Indiana Jones and the Last Crusade,"Jun 17, 2017 10:00:00 PM",27,216.0,3
Indiana Jones and the Last Crusade,"Jun 17, 2017 11:30:00 AM",17,135.25,4
Indiana Jones and the Last Crusade,"Jun 18, 2017 11:30:00 AM",21,169.25,5
Indignation,"Aug 19, 2016 5:00:00 PM",17,129.75,1
Indignation,"Aug 19, 2016 7:30:00 PM",62,519.75,2
Indignation,"Aug 20, 2016 2:30:00 PM",30,218.25,3
Indignation,"Aug 20, 2016 5:00:00 PM",56,419.25,4
Indignation,"Aug 20, 2016 7:30:00 PM",70,606.25,5
Indignation,"Aug 21, 2016 11:30:00 AM",7,53.25,6
Indignation,"Aug 21, 2016 2:30:00 PM",17,130.5,7
Indignation,"Aug 21, 2016 5:00:00 PM",39,301.5,8
Indignation,"Aug 21, 2016 7:30:00 PM",20,158.5,9
Indignation,"Aug 22, 2016 5:00:00 PM",9,72.0,10
Indignation,"Aug 22, 2016 7:30:00 PM",31,261.5,11
Indignation,"Aug 23, 2016 5:00:00 PM",8,62.25,12
Indignation,"Aug 23, 2016 7:30:00 PM",18,140.25,13
Indignation,"Aug 24, 2016 5:00:00 PM",12,91.5,14
Indignation,"Aug 24, 2016 7:30:00 PM",24,206.75,15
Indignation,"Aug 25, 2016 5:00:00 PM",15,107.25,16
Indignation,"Aug 25, 2016 7:30:00 PM",14,122.5,17
Indignation,"Aug 26, 2016 5:00:00 PM",4,30.0,18
Indignation,"Aug 26, 2016 7:30:00 PM",21,155.0,19
Indignation,"Aug 27, 2016 2:30:00 PM",27,199.5,20
Indignation,"Aug 27, 2016 5:00:00 PM",27,207.0,21
Indignation,"Aug 27, 2016 7:30:00 PM",76,642.75,22
Indignation,"Aug 28, 2016 2:30:00 PM",37,289.5,23
Indignation,"Aug 28, 2016 5:00:00 PM",13,99.75,24
Indignation,"Aug 28, 2016 7:30:00 PM",18,158.75,25
Indignation,"Aug 29, 2016 5:00:00 PM",8,62.25,26
Indignation,"Aug 29, 2016 7:30:00 PM",13,95.25,27
Indignation,"Aug 30, 2016 5:00:00 PM",8,61.5,28
Indignation,"Aug 30, 2016 7:30:00 PM",4,36.0,29
Indignation,"Aug 31, 2016 5:00:00 PM",8,60.0,30
Indignation,"Aug 31, 2016 7:30:00 PM",23,193.5,31
Indignation,"Sep 1, 2016 5:00:00 PM",6,37.5,32
Indignation,"Sep 1, 2016 7:30:00 PM",29,260.25,33
Isle of Dogs,"Apr 13, 2018 5:00:00 PM",63,517.0,1
Isle of Dogs,"Apr 13, 2018 7:30:00 PM",227,2011.0,2
Isle of Dogs,"Apr 14, 2018 2:30:00 PM",52,412.25,3
Isle of Dogs,"Apr 14, 2018 5:00:00 PM",82,688.5,4
Isle of Dogs,"Apr 14, 2018 7:30:00 PM",169,1567.5,5
Isle of Dogs,"Apr 15, 2018 2:30:00 PM",89,698.5,6
Isle of Dogs,"Apr 15, 2018 5:00:00 PM",77,658.25,7
Isle of Dogs,"Apr 15, 2018 7:30:00 PM",76,722.0,8
Isle of Dogs,"Apr 16, 2018 5:00:00 PM",10,67.75,9
Isle of Dogs,"Apr 16, 2018 7:30:00 PM",98,892.0,10
Isle of Dogs,"Apr 17, 2018 5:00:00 PM",8,67.0,11
Isle of Dogs,"Apr 17, 2018 7:30:00 PM",39,347.75,12
Isle of Dogs,"Apr 18, 2018 5:00:00 PM",8,67.0,13
Isle of Dogs,"Apr 18, 2018 7:30:00 PM",34,323.0,14
Isle of Dogs,"Apr 19, 2018 5:00:00 PM",28,238.25,15
Isle of Dogs,"Apr 19, 2018 7:30:00 PM",46,407.75,16
Isle of Dogs,"Apr 20, 2018 5:00:00 PM",34,285.5,17
Isle of Dogs,"Apr 20, 2018 7:30:00 PM",42,367.75,18
Isle of Dogs,"Apr 21, 2018 5:00:00 PM",67,564.0,19
Isle of Dogs,"Apr 21, 2018 7:30:00 PM",114,1060.5,20
Isle of Dogs,"Apr 22, 2018 12:00:00 PM",2,17.5,21
Isle of Dogs,"Apr 22, 2018 2:30:00 PM",44,370.0,22
Isle of Dogs,"Apr 22, 2018 5:00:00 PM",50,413.0,23
Isle of Dogs,"Apr 22, 2018 7:30:00 PM",45,392.75,24
Isle of Dogs,"Apr 23, 2018 5:00:00 PM",21,170.0,25
Isle of Dogs,"Apr 24, 2018 7:30:00 PM",63,575.5,26
Isle of Dogs,"Apr 25, 2018 5:00:00 PM",27,223.25,27
Isle of Dogs,"Apr 25, 2018 7:30:00 PM",40,366.75,28
Isle of Dogs,"Apr 26, 2018 5:00:00 PM",8,68.5,29
Isle of Dogs,"Apr 26, 2018 7:30:00 PM",30,280.25,30
Isle of Dogs,"Apr 27, 2018 5:15:00 PM",6,48.0,31
Isle of Dogs,"Apr 27, 2018 7:30:00 PM",41,393.25,32
Isle of Dogs,"Apr 28, 2018 2:30:00 PM",11,87.5,33
Isle of Dogs,"Apr 28, 2018 5:00:00 PM",28,234.25,34
Isle of Dogs,"Apr 28, 2018 7:30:00 PM",54,508.0,35
Isle of Dogs,"Apr 29, 2018 2:30:00 PM",18,153.0,36
Isle of Dogs,"Apr 29, 2018 5:00:00 PM",5,41.5,37
Isle of Dogs,"Apr 29, 2018 7:30:00 PM",24,222.75,38
Isle of Dogs,"Apr 30, 2018 7:30:00 PM",15,138.75,39
Isle of Dogs,"May 1, 2018 5:15:00 PM",6,42.25,40
Isle of Dogs,"May 2, 2018 10:00:00 PM",6,48.0,41
Isle of Dogs,"May 2, 2018 5:15:00 PM",6,41.0,42
Isle of Dogs,"May 2, 2018 7:30:00 PM",15,143.5,43
Isle of Dogs,"May 3, 2018 5:15:00 PM",12,99.75,44
Isle of Dogs,"May 3, 2018 7:30:00 PM",43,386.25,45
Ixcanul,"Sep 26, 2016 7:00:00 PM",59,573.5,1
Jackie,"Feb 1, 2017 2:30:00 PM",11,85.5,1
Jackie,"Feb 1, 2017 5:00:00 PM",16,126.0,2
Jackie,"Feb 1, 2017 7:30:00 PM",30,284.75,3
Jackie,"Feb 2, 2017 5:00:00 PM",8,62.25,4
Jackie,"Feb 2, 2017 7:30:00 PM",27,231.75,5
Jackie,"Feb 3, 2017 5:00:00 PM",34,261.75,6
Jackie,"Feb 3, 2017 7:30:00 PM",48,422.75,7
Jackie,"Feb 4, 2017 2:30:00 PM",34,267.0,8
Jackie,"Feb 4, 2017 5:00:00 PM",22,165.75,9
Jackie,"Feb 4, 2017 7:30:00 PM",37,343.75,10
Jackie,"Feb 5, 2017 2:30:00 PM",28,205.5,11
Jackie,"Feb 5, 2017 5:00:00 PM",11,83.25,12
Jackie,"Feb 5, 2017 7:30:00 PM",7,63.5,13
Jackie,"Feb 6, 2017 5:00:00 PM",13,101.25,14
Jackie,"Feb 7, 2017 4:30:00 PM",5,40.5,15
Jackie,"Feb 8, 2017 5:00:00 PM",5,37.5,16
Jackie,"Feb 8, 2017 7:30:00 PM",16,152.75,17
Jackie,"Jan 20, 2017 10:00:00 PM",13,111.75,18
Jackie,"Jan 20, 2017 5:00:00 PM",51,394.5,19
Jackie,"Jan 20, 2017 7:30:00 PM",104,938.25,20
Jackie,"Jan 21, 2017 10:00:00 PM",16,146.5,21
Jackie,"Jan 21, 2017 12:00:00 PM",19,150.0,22
Jackie,"Jan 21, 2017 2:30:00 PM",72,566.25,23
Jackie,"Jan 21, 2017 5:00:00 PM",86,668.25,24
Jackie,"Jan 21, 2017 7:30:00 PM",140,1236.25,25
Jackie,"Jan 22, 2017 12:00:00 PM",43,342.75,26
Jackie,"Jan 22, 2017 2:30:00 PM",100,775.5,27
Jackie,"Jan 22, 2017 5:00:00 PM",41,321.75,28
Jackie,"Jan 22, 2017 7:30:00 PM",25,222.25,29
Jackie,"Jan 23, 2017 5:00:00 PM",28,199.25,30
Jackie,"Jan 23, 2017 7:30:00 PM",23,204.25,31
Jackie,"Jan 24, 2017 5:00:00 PM",32,245.25,32
Jackie,"Jan 24, 2017 7:30:00 PM",35,276.25,33
Jackie,"Jan 25, 2017 1:30:00 PM",30,228.75,34
Jackie,"Jan 25, 2017 4:00:00 PM",25,197.25,35
Jackie,"Jan 25, 2017 6:30:00 PM",37,332.25,36
Jackie,"Jan 26, 2017 10:00:00 PM",8,78.0,37
Jackie,"Jan 26, 2017 2:30:00 PM",29,221.25,38
Jackie,"Jan 26, 2017 5:00:00 PM",30,210.75,39
Jackie,"Jan 26, 2017 7:30:00 PM",44,400.0,40
Jackie,"Jan 27, 2017 5:00:00 PM",36,279.75,41
Jackie,"Jan 27, 2017 7:30:00 PM",84,755.25,42
Jackie,"Jan 28, 2017 12:00:00 PM",37,288.75,43
Jackie,"Jan 28, 2017 2:30:00 PM",61,476.25,44
Jackie,"Jan 28, 2017 5:00:00 PM",48,363.75,45
Jackie,"Jan 28, 2017 7:30:00 PM",74,660.75,46
Jackie,"Jan 29, 2017 2:30:00 PM",72,570.75,47
Jackie,"Jan 29, 2017 5:00:00 PM",47,374.25,48
Jackie,"Jan 29, 2017 7:30:00 PM",22,201.25,49
Jackie,"Jan 30, 2017 5:00:00 PM",2,15.0,50
Jackie,"Jan 30, 2017 7:30:00 PM",14,127.75,51
Jackie,"Jan 31, 2017 4:30:00 PM",12,96.0,52
Jaws: The Revenge,"Jul 6, 2018 10:00:00 PM",11,72.0,1
Jaws: The Revenge,"Jul 7, 2018 10:00:00 PM",3,16.0,2
Jimi Hendrix Electric Church,"Mar 15, 2019 7:00:00 PM",10,56.5,1
Jimi Hendrix Electric Church,"Mar 16, 2019 7:00:00 PM",16,151.5,2
Jimi Hendrix Electric Church,"Mar 17, 2019 2:00:00 PM",8,58.25,3
Jimi Hendrix Electric Church,"Mar 18, 2019 5:00:00 PM",11,91.0,4
Jimi Hendrix Electric Church,"Mar 19, 2019 7:30:00 PM",17,160.0,5
Jimi Hendrix Electric Church,"Mar 20, 2019 5:00:00 PM",7,59.75,6
Jimi Hendrix Electric Church,"Mar 21, 2019 5:00:00 PM",9,68.5,7
"Juliet, Naked","Oct 10, 2018 5:00:00 PM",5,41.5,1
"Juliet, Naked","Oct 10, 2018 7:30:00 PM",10,93.5,2
"Juliet, Naked","Oct 11, 2018 2:30:00 PM",4,24.0,3
"Juliet, Naked","Oct 11, 2018 5:00:00 PM",11,93.25,4
"Juliet, Naked","Oct 11, 2018 7:30:00 PM",17,153.0,5
"Juliet, Naked","Oct 5, 2018 2:30:00 PM",13,109.25,6
"Juliet, Naked","Oct 5, 2018 5:00:00 PM",15,108.5,7
"Juliet, Naked","Oct 5, 2018 7:30:00 PM",38,345.75,8
"Juliet, Naked","Oct 6, 2018 2:30:00 PM",17,143.5,9
"Juliet, Naked","Oct 6, 2018 5:00:00 PM",24,201.0,10
"Juliet, Naked","Oct 6, 2018 7:30:00 PM",53,492.75,11
"Juliet, Naked","Oct 7, 2018 2:30:00 PM",20,158.5,12
"Juliet, Naked","Oct 7, 2018 5:00:00 PM",28,226.5,13
"Juliet, Naked","Oct 7, 2018 7:30:00 PM",37,324.25,14
"Juliet, Naked","Oct 8, 2018 4:45:00 PM",6,49.5,15
"Juliet, Naked","Oct 9, 2018 4:30:00 PM",4,35.0,16
Jurassic Park,"Jul 12, 2017 10:00:00 PM",15,120.0,1
Jurassic Park,"Jul 13, 2017 10:00:00 PM",22,176.0,2
Jurassic Park,"Jul 7, 2017 10:00:00 PM",14,112.0,3
Jurassic Park,"Jul 8, 2017 10:00:00 PM",15,120.0,4
K2 and the Invisible Footmen,"Nov 9, 2016 7:30:00 PM",3,9.75,1
Kedi,"Apr 5, 2017 10:00:00 PM",14,130.5,1
Kedi,"Apr 6, 2017 10:00:00 PM",50,438.75,2
Kedi,"Mar 17, 2017 2:30:00 PM",35,254.75,3
Kedi,"Mar 17, 2017 9:30:00 PM",52,461.25,4
Kedi,"Mar 18, 2017 9:30:00 PM",69,630.75,5
Kedi,"Mar 19, 2017 5:16:00 PM",125,966.5,6
Kedi,"Mar 21, 2017 5:00:00 PM",79,604.75,7
Kedi,"Mar 22, 2017 5:00:00 PM",72,559.25,8
Kedi,"Mar 22, 2017 9:30:00 PM",22,193.75,9
Kedi,"Mar 23, 2017 9:30:00 PM",22,193.25,10
Kedi,"Mar 24, 2017 5:00:00 PM",37,291.75,11
Kedi,"Mar 24, 2017 7:00:00 PM",32,284.75,12
Kedi,"Mar 25, 2017 2:30:00 PM",69,540.5,13
Kedi,"Mar 25, 2017 7:00:00 PM",51,455.25,14
Kedi,"Mar 26, 2017 2:30:00 PM",68,524.5,15
Kedi,"Mar 26, 2017 7:00:00 PM",16,142.5,16
Kedi,"Mar 27, 2017 5:00:00 PM",30,232.5,17
Kedi,"Mar 28, 2017 5:00:00 PM",15,119.25,18
Kedi,"Mar 29, 2017 4:00:00 PM",21,163.25,19
Kedi,"Mar 29, 2017 6:00:00 PM",21,195.25,20
Kedi,"Mar 30, 2017 5:00:00 PM",19,148.5,21
Kedi,"Mar 30, 2017 7:00:00 PM",39,359.25,22
Kedi,"Mar 31, 2017 10:00:00 PM",51,443.75,23
Keep Quiet,"Jun 25, 2017 7:00:00 PM",34,336.0,1
Kiki's Delivery Service,"Jul 13, 2018 10:00:00 PM",10,80.0,1
Kiki's Delivery Service,"Jul 14, 2018 10:00:00 PM",44,336.0,2
Kiki's Delivery Service,"Jul 19, 2018 9:30:00 PM",46,352.0,3
Kiki's Delivery Service,"Jul 8, 2018 11:30:00 AM",2,0.0,4
Killer of Sheep,"Mar 27, 2019 7:30:00 PM",24,178.75,1
Kirikou the Scorcess,"Jul 30, 2016 10:00:00 AM",41,0.0,1
Kirikou the Scorcess,"Jul 30, 2016 12:00:00 PM",53,0.0,2
Kiss Me Deadly,"Aug 11, 2016 10:00:00 PM",24,160.0,1
Kiss Me Deadly,"Aug 5, 2016 10:00:00 PM",17,136.0,2
Kiss Me Deadly,"Aug 6, 2016 10:00:00 PM",20,144.0,3
Kiss Me Deadly,"Aug 7, 2016 11:30:00 AM",19,126.0,4
Labyrinth,"Sep 10, 2017 6:00:00 PM",20,184.0,1
Labyrinth,"Sep 14, 2017 9:30:00 PM",22,176.0,2
Labyrinth,"Sep 8, 2017 9:30:00 PM",70,488.0,3
Labyrinth,"Sep 9, 2017 9:30:00 PM",55,408.0,4
Lady Bird,"Dec 15, 2017 10:00:00 PM",23,201.75,1
Lady Bird,"Dec 15, 2017 5:00:00 PM",20,153.0,2
Lady Bird,"Dec 15, 2017 7:30:00 PM",71,639.25,3
Lady Bird,"Dec 16, 2017 10:00:00 PM",15,114.5,4
Lady Bird,"Dec 16, 2017 2:30:00 PM",32,250.5,5
Lady Bird,"Dec 16, 2017 5:00:00 PM",34,267.75,6
Lady Bird,"Dec 16, 2017 7:30:00 PM",54,479.25,7
Lady Bird,"Dec 17, 2017 2:30:00 PM",41,306.75,8
Lady Bird,"Dec 17, 2017 5:00:00 PM",24,188.25,9
Lady Bird,"Dec 18, 2017 5:00:00 PM",27,205.5,10
Lady Bird,"Dec 19, 2017 5:00:00 PM",24,184.5,11
Lady Bird,"Dec 19, 2017 7:30:00 PM",43,363.25,12
Lady Bird,"Dec 20, 2017 5:00:00 PM",44,340.5,13
Lady Bird,"Dec 20, 2017 7:30:00 PM",48,419.25,14
Lady Bird,"Dec 21, 2017 10:00:00 PM",20,171.75,15
