EventName,EventDate,Quantity,Price
The Void,"Apr 27, 2017 10:00:00 PM",46,368.0
The Wailing,"Aug 12, 2016 9:30:00 PM",35,256.0
The Wailing,"Aug 13, 2016 11:30:00 AM",13,105.0
The Wailing,"Aug 13, 2016 9:30:00 PM",25,192.0
The Wailing,"Aug 17, 2016 9:30:00 PM",16,128.0
The Wailing,"Aug 18, 2016 9:30:00 PM",32,256.0
The Wife,"Oct 1, 2018 5:00:00 PM",10,82.25
The Wife,"Oct 1, 2018 7:30:00 PM",3,8.25
The Wife,"Oct 2, 2018 5:00:00 PM",10,81.5
The Wife,"Oct 2, 2018 7:30:00 PM",13,123.0
The Wife,"Oct 4, 2018 5:00:00 PM",17,138.25
The Wife,"Oct 4, 2018 7:30:00 PM",10,71.5
The Wife,"Sep 21, 2018 2:30:00 PM",26,200.75
The Wife,"Sep 21, 2018 5:00:00 PM",39,318.75
The Wife,"Sep 21, 2018 7:30:00 PM",65,562.0
The Wife,"Sep 22, 2018 2:30:00 PM",65,531.25
The Wife,"Sep 22, 2018 5:00:00 PM",63,514.5
The Wife,"Sep 22, 2018 7:30:00 PM",62,557.25
The Wife,"Sep 23, 2018 2:00:00 PM",63,509.5
The Wife,"Sep 23, 2018 4:30:00 PM",20,162.25
The Wife,"Sep 24, 2018 5:00:00 PM",20,147.75
The Wife,"Sep 24, 2018 7:30:00 PM",21,180.75
The Wife,"Sep 25, 2018 5:00:00 PM",38,304.25
The Wife,"Sep 26, 2018 5:00:00 PM",34,277.25
The Wife,"Sep 27, 2018 5:00:00 PM",15,120.75
The Wife,"Sep 27, 2018 7:30:00 PM",18,154.75
The Wife,"Sep 28, 2018 2:00:00 PM",13,108.5
The Wife,"Sep 28, 2018 4:30:00 PM",25,203.0
The Wife,"Sep 28, 2018 7:00:00 PM",27,249.0
The Wife,"Sep 29, 2018 2:00:00 PM",29,238.75
The Wife,"Sep 29, 2018 4:30:00 PM",31,254.75
The Wife,"Sep 29, 2018 7:00:00 PM",63,569.5
The Wife,"Sep 30, 2018 2:00:00 PM",27,222.75
The Wife,"Sep 30, 2018 4:30:00 PM",22,183.5
The Wife,"Sep 30, 2018 7:00:00 PM",9,83.0
The Wound,"Feb 16, 2018 7:30:00 PM",9,78.0
The Wound,"Feb 17, 2018 7:30:00 PM",8,68.25
The Wound,"Feb 18, 2018 7:30:00 PM",24,207.0
The Wound,"Feb 19, 2018 4:30:00 PM",7,48.0
The Wound,"Feb 20, 2018 7:30:00 PM",4,39.0
The Wound,"Feb 21, 2018 4:30:00 PM",2,15.0
The Wound,"Feb 22, 2018 4:30:00 PM",1,8.25
The Wound,"Feb 22, 2018 7:30:00 PM",15,137.25
The Zookeeper's Wife,"Apr 1, 2017 1:45:00 PM",61,470.25
The Zookeeper's Wife,"Apr 1, 2017 4:30:00 PM",39,302.25
The Zookeeper's Wife,"Apr 1, 2017 7:15:00 PM",88,768.25
The Zookeeper's Wife,"Apr 10, 2017 7:15:00 PM",28,239.25
The Zookeeper's Wife,"Apr 11, 2017 7:15:00 PM",26,224.0
The Zookeeper's Wife,"Apr 12, 2017 4:30:00 PM",12,90.75
The Zookeeper's Wife,"Apr 12, 2017 7:15:00 PM",13,119.75
The Zookeeper's Wife,"Apr 2, 2017 11:30:00 AM",22,169.25
The Zookeeper's Wife,"Apr 2, 2017 3:00:00 PM",76,579.0
The Zookeeper's Wife,"Apr 2, 2017 5:00:00 PM",41,317.0
The Zookeeper's Wife,"Apr 2, 2017 7:45:00 PM",27,236.5
The Zookeeper's Wife,"Apr 3, 2017 4:15:00 PM",24,187.5
The Zookeeper's Wife,"Apr 4, 2017 3:00:00 PM",20,150.75
The Zookeeper's Wife,"Apr 5, 2017 4:30:00 PM",30,229.5
The Zookeeper's Wife,"Apr 5, 2017 7:15:00 PM",25,225.0
The Zookeeper's Wife,"Apr 6, 2017 1:45:00 PM",12,78.0
The Zookeeper's Wife,"Apr 6, 2017 4:30:00 PM",29,221.25
The Zookeeper's Wife,"Apr 6, 2017 7:15:00 PM",13,111.0
The Zookeeper's Wife,"Apr 7, 2017 4:30:00 PM",29,224.25
The Zookeeper's Wife,"Apr 7, 2017 7:15:00 PM",72,631.25
The Zookeeper's Wife,"Apr 8, 2017 1:45:00 PM",39,305.25
The Zookeeper's Wife,"Apr 8, 2017 4:30:00 PM",39,301.75
The Zookeeper's Wife,"Apr 8, 2017 7:15:00 PM",100,864.0
The Zookeeper's Wife,"Apr 9, 2017 1:30:00 PM",26,206.25
The Zookeeper's Wife,"Apr 9, 2017 4:15:00 PM",35,276.0
The Zookeeper's Wife,"Mar 31, 2017 4:30:00 PM",72,557.25
The Zookeeper's Wife,"Mar 31, 2017 7:15:00 PM",83,729.0
Thelma & Louise,"Feb 13, 2019 7:30:00 PM",24,216.75
They Shall Not Grow Old,"Mar 10, 2019 4:00:00 PM",64,531.0
They Shall Not Grow Old,"Mar 11, 2019 7:30:00 PM",41,355.0
They Shall Not Grow Old,"Mar 12, 2019 7:30:00 PM",39,364.5
They Shall Not Grow Old,"Mar 14, 2019 7:30:00 PM",40,368.0
They Shall Not Grow Old,"Mar 16, 2019 1:00:00 PM",23,191.5
They Shall Not Grow Old,"Mar 17, 2019 7:30:00 PM",37,344.25
They Shall Not Grow Old,"Mar 18, 2019 7:30:00 PM",41,353.5
They Shall Not Grow Old,"Mar 8, 2019 7:30:00 PM",49,444.0
They Shall Not Grow Old,"Mar 9, 2019 7:30:00 PM",58,519.0
This Is Home: A Refugee Story,"Oct 16, 2018 7:00:00 PM",24,204.25
Thoroughbreds,"Apr 10, 2018 5:00:00 PM",22,188.75
Thoroughbreds,"Apr 11, 2018 7:30:00 PM",40,385.5
Thoroughbreds,"Apr 6, 2018 7:30:00 PM",46,393.75
Thoroughbreds,"Apr 7, 2018 5:00:00 PM",49,411.25
Thoroughbreds,"Apr 7, 2018 7:30:00 PM",58,554.75
Thoroughbreds,"Apr 9, 2018 7:30:00 PM",33,302.25
"Three BIllboards Outside Ebbing, Missouri","Dec 1, 2017 5:00:00 PM",40,315.75
"Three BIllboards Outside Ebbing, Missouri","Dec 1, 2017 7:30:00 PM",109,971.0
"Three BIllboards Outside Ebbing, Missouri","Dec 10, 2017 5:00:00 PM",45,354.0
"Three BIllboards Outside Ebbing, Missouri","Dec 10, 2017 7:30:00 PM",21,197.25
"Three BIllboards Outside Ebbing, Missouri","Dec 11, 2017 5:00:00 PM",23,180.75
"Three BIllboards Outside Ebbing, Missouri","Dec 12, 2017 4:30:00 PM",35,271.5
"Three BIllboards Outside Ebbing, Missouri","Dec 13, 2017 5:00:00 PM",36,275.25
"Three BIllboards Outside Ebbing, Missouri","Dec 13, 2017 7:30:00 PM",32,220.5
"Three BIllboards Outside Ebbing, Missouri","Dec 14, 2017 5:00:00 PM",17,114.75
"Three BIllboards Outside Ebbing, Missouri","Dec 14, 2017 7:30:00 PM",45,389.25
"Three BIllboards Outside Ebbing, Missouri","Dec 2, 2017 2:30:00 PM",78,587.0
"Three BIllboards Outside Ebbing, Missouri","Dec 2, 2017 5:00:00 PM",94,742.5
"Three BIllboards Outside Ebbing, Missouri","Dec 2, 2017 7:30:00 PM",136,1191.75
"Three BIllboards Outside Ebbing, Missouri","Dec 3, 2017 2:30:00 PM",48,378.75
"Three BIllboards Outside Ebbing, Missouri","Dec 3, 2017 5:00:00 PM",44,336.0
"Three BIllboards Outside Ebbing, Missouri","Dec 3, 2017 7:30:00 PM",30,228.75
"Three BIllboards Outside Ebbing, Missouri","Dec 4, 2017 7:30:00 PM",4,36.0
"Three BIllboards Outside Ebbing, Missouri","Dec 5, 2017 5:00:00 PM",2,16.5
"Three BIllboards Outside Ebbing, Missouri","Dec 6, 2017 10:00:00 PM",3,27.75
"Three BIllboards Outside Ebbing, Missouri","Dec 6, 2017 5:00:00 PM",31,242.25
"Three BIllboards Outside Ebbing, Missouri","Dec 6, 2017 7:30:00 PM",34,315.25
"Three BIllboards Outside Ebbing, Missouri","Dec 7, 2017 5:00:00 PM",9,72.0
"Three BIllboards Outside Ebbing, Missouri","Dec 7, 2017 7:30:00 PM",37,347.25
"Three BIllboards Outside Ebbing, Missouri","Dec 8, 2017 5:00:00 PM",34,260.25
"Three BIllboards Outside Ebbing, Missouri","Dec 8, 2017 7:30:00 PM",66,603.0
"Three BIllboards Outside Ebbing, Missouri","Dec 9, 2017 5:00:00 PM",60,471.75
"Three BIllboards Outside Ebbing, Missouri","Dec 9, 2017 7:30:00 PM",69,597.25
Three Identical Strangers,"Aug 3, 2018 2:30:00 PM",36,295.5
Three Identical Strangers,"Aug 3, 2018 7:30:00 PM",115,1024.25
Three Identical Strangers,"Aug 31, 2018 7:00:00 PM",75,637.0
Three Identical Strangers,"Aug 4, 2018 2:30:00 PM",79,660.5
Three Identical Strangers,"Aug 4, 2018 7:30:00 PM",150,1352.75
Three Identical Strangers,"Aug 5, 2018 2:30:00 PM",105,879.0
Three Identical Strangers,"Aug 5, 2018 5:00:00 PM",70,576.5
Three Identical Strangers,"Aug 5, 2018 7:30:00 PM",53,494.25
Three Identical Strangers,"Aug 6, 2018 5:00:00 PM",41,332.75
Three Identical Strangers,"Aug 7, 2018 2:30:00 PM",28,231.5
Three Identical Strangers,"Aug 7, 2018 5:00:00 PM",36,304.75
Three Identical Strangers,"Aug 8, 2018 2:30:00 PM",34,282.0
Three Identical Strangers,"Aug 8, 2018 5:00:00 PM",55,470.0
Three Identical Strangers,"Aug 9, 2018 5:00:00 PM",26,213.5
Three Identical Strangers,"Aug 9, 2018 7:30:00 PM",117,1038.0
Three Identical Strangers,"Sep 1, 2018 2:20:00 PM",44,371.5
Three Identical Strangers,"Sep 1, 2018 7:00:00 PM",79,742.75
Three Identical Strangers,"Sep 2, 2018 2:20:00 PM",66,515.5
Three Identical Strangers,"Sep 2, 2018 4:30:00 PM",74,618.25
Three Identical Strangers,"Sep 4, 2018 7:00:00 PM",33,316.5
Three Identical Strangers,"Sep 5, 2018 2:20:00 PM",9,70.5
Three Identical Strangers,"Sep 5, 2018 7:00:00 PM",26,245.0
Three Identical Strangers,"Sep 6, 2018 2:20:00 PM",10,85.25
Three Identical Strangers,"Sep 6, 2018 4:30:00 PM",10,81.5
Three Identical Strangers,"Sep 6, 2018 7:00:00 PM",31,275.5
Tickled,"Jul 22, 2016 7:30:00 PM",32,288.75
Tickled,"Jul 23, 2016 7:30:00 PM",75,695.5
Tickled,"Jul 24, 2016 7:30:00 PM",35,326.75
Tickled,"Jul 25, 2016 7:30:00 PM",24,209.75
Tickled,"Jul 26, 2016 7:30:00 PM",34,319.5
Tickled,"Jul 28, 2016 7:30:00 PM",66,606.5
Time Bandits,"Sep 24, 2016 7:30:00 PM",73,687.0
Time for Ilhan,"Nov 6, 2018 7:00:00 PM",12,83.5
Tito and the Birds,"Jul 13, 2019 11:30:00 AM",35,0.0
Tito and the Birds,"Jul 14, 2019 11:30:00 AM",48,0.0
To Be Or Not to Be,"Jul 2, 2017 7:05:00 PM",86,840.0
Todo el año es navidad,"Apr 28, 2019 7:30:00 PM",10,76.5
Tom of Finland,"Jan 10, 2018 10:00:00 PM",1,8.25
Tom of Finland,"Jan 10, 2018 4:30:00 PM",2,15.75
Tom of Finland,"Jan 10, 2018 7:15:00 PM",10,91.0
Tom of Finland,"Jan 11, 2018 4:30:00 PM",5,23.25
Tom of Finland,"Jan 11, 2018 7:15:00 PM",5,47.0
Tom of Finland,"Jan 12, 2018 4:30:00 PM",1,8.25
Tom of Finland,"Jan 12, 2018 7:15:00 PM",10,96.0
Tom of Finland,"Jan 13, 2018 2:00:00 PM",3,24.75
Tom of Finland,"Jan 13, 2018 4:30:00 PM",5,39.75
Tom of Finland,"Jan 13, 2018 7:15:00 PM",8,76.25
Tom of Finland,"Jan 14, 2018 2:00:00 PM",6,49.5
Tom of Finland,"Jan 14, 2018 4:30:00 PM",6,48.0
Tom of Finland,"Jan 14, 2018 7:15:00 PM",5,42.75
Tom of Finland,"Jan 17, 2018 4:30:00 PM",1,7.5
Tom of Finland,"Jan 17, 2018 7:15:00 PM",1,9.75
Tom of Finland,"Jan 5, 2018 10:00:00 PM",1,8.25
Tom of Finland,"Jan 5, 2018 7:15:00 PM",18,165.75
Tom of Finland,"Jan 6, 2018 10:00:00 PM",3,29.25
Tom of Finland,"Jan 6, 2018 2:00:00 PM",7,54.75
Tom of Finland,"Jan 6, 2018 4:30:00 PM",7,53.25
Tom of Finland,"Jan 6, 2018 7:15:00 PM",20,173.75
Tom of Finland,"Jan 7, 2018 2:00:00 PM",12,78.75
Tom of Finland,"Jan 7, 2018 4:30:00 PM",10,64.5
Tom of Finland,"Jan 7, 2018 7:15:00 PM",11,87.0
Tom of Finland,"Jan 8, 2018 7:15:00 PM",16,154.25
Tom of Finland,"Jan 9, 2018 4:30:00 PM",3,24.75
Tom of Finland,"Jan 9, 2018 7:15:00 PM",3,24.75
Tommy,"Feb 9, 2018 10:00:00 PM",20,136.0
Toni Erdmann,"Mar 18, 2017 3:45:00 PM",37,291.75
Toni Erdmann,"Mar 19, 2017 11:30:00 AM",20,141.75
Toni Erdmann,"Mar 23, 2017 3:45:00 PM",25,177.75
Toni Morrison: The Pieces I am ,"Aug 30, 2019 7:00:00 PM",19,153.0
Toni Morrison: The Pieces I am ,"Aug 31, 2019 2:00:00 PM",28,229.25
Toni Morrison: The Pieces I am ,"Aug 31, 2019 7:00:00 PM",22,196.25
Tony Conrad: Completely in the Present,"Apr 9, 2017 7:30:00 PM",38,304.0
Too Late to Die Young ,"Jun 14, 2019 4:30:00 PM",4,32.0
Too Late to Die Young ,"Jun 15, 2019 2:00:00 PM",7,59.75
Too Late to Die Young ,"Jun 15, 2019 7:00:00 PM",17,146.5
Too Late to Die Young ,"Jun 16, 2019 12:00:00 PM",4,24.0
Too Late to Die Young ,"Jun 16, 2019 5:00:00 PM",10,75.0
Too Late to Die Young ,"Jun 17, 2019 7:30:00 PM",7,65.0
Too Late to Die Young ,"Jun 18, 2019 5:00:00 PM",4,33.5
Too Late to Die Young ,"Jun 20, 2019 4:30:00 PM",7,59.0
Transit,"Apr 1, 2019 7:30:00 PM",6,55.0
Transit,"Apr 2, 2019 7:30:00 PM",19,168.25
Transit,"Apr 3, 2019 5:00:00 PM",12,98.25
Transit,"Apr 4, 2019 5:00:00 PM",8,67.0
Transit,"Mar 29, 2019 7:30:00 PM",10,86.5
Transit,"Mar 30, 2019 7:30:00 PM",10,84.75
Transit,"Mar 31, 2019 4:30:00 PM",8,58.25
Trespassing Bergman,"Sep 3, 2018 5:00:00 PM",13,70.0
Truth or Dare,"Apr 12, 2018 7:30:00 PM",5,0.0
Twin Peaks: Fire Walk with Me ,"May 19, 2017 10:00:00 PM",39,312.0
Twin Peaks: Fire Walk with Me ,"May 20, 2017 10:00:00 PM",35,280.0
Twin Peaks: Fire Walk with Me ,"May 23, 2017 7:00:00 PM",20,160.0
Twin Peaks: Fire Walk with Me ,"May 25, 2017 10:00:00 PM",17,136.0
Twister,"May 12, 2017 10:00:00 PM",32,256.0
Twister,"May 13, 2017 10:00:00 PM",18,144.0
Twister,"May 18, 2017 10:00:00 PM",8,64.0
Velvet Goldmine,"Nov 16, 2018 10:00:00 PM",4,8.0
Velvet Goldmine,"Nov 17, 2018 10:00:00 PM",12,96.0
Viceroy's House,"Oct 1, 2017 2:30:00 PM",12,90.0
Viceroy's House,"Oct 1, 2017 5:00:00 PM",22,162.0
Viceroy's House,"Oct 2, 2017 5:00:00 PM",5,39.0
Viceroy's House,"Oct 2, 2017 7:30:00 PM",16,129.25
Viceroy's House,"Oct 3, 2017 5:00:00 PM",9,70.5
Viceroy's House,"Oct 3, 2017 7:30:00 PM",47,392.5
Viceroy's House,"Oct 4, 2017 4:30:00 PM",12,90.75
Viceroy's House,"Oct 5, 2017 4:30:00 PM",18,123.0
Viceroy's House,"Sep 29, 2017 10:00:00 PM",1,0.0
Viceroy's House,"Sep 29, 2017 5:00:00 PM",13,102.75
Viceroy's House,"Sep 29, 2017 7:30:00 PM",27,238.0
Viceroy's House,"Sep 30, 2017 10:00:00 PM",2,18.0
Viceroy's House,"Sep 30, 2017 2:30:00 PM",24,176.25
Viceroy's House,"Sep 30, 2017 5:00:00 PM",23,176.25
Viceroy's House,"Sep 30, 2017 7:30:00 PM",33,292.25
Victoria and Abdul,"Oct 10, 2017 5:00:00 PM",52,396.0
Victoria and Abdul,"Oct 10, 2017 7:30:00 PM",51,404.75
Victoria and Abdul,"Oct 11, 2017 5:30:00 PM",45,346.5
Victoria and Abdul,"Oct 12, 2017 5:00:00 PM",29,219.75
Victoria and Abdul,"Oct 12, 2017 7:30:00 PM",13,108.25
Victoria and Abdul,"Oct 13, 2017 5:00:00 PM",19,149.25
Victoria and Abdul,"Oct 13, 2017 7:30:00 PM",50,413.0
Victoria and Abdul,"Oct 14, 2017 1:00:00 PM",11,88.5
Victoria and Abdul,"Oct 14, 2017 3:30:00 PM",33,255.0
Victoria and Abdul,"Oct 14, 2017 6:00:00 PM",24,214.75
Victoria and Abdul,"Oct 14, 2017 8:30:00 PM",16,146.5
Victoria and Abdul,"Oct 15, 2017 1:00:00 PM",22,171.0
Victoria and Abdul,"Oct 15, 2017 3:30:00 PM",51,361.5
Victoria and Abdul,"Oct 15, 2017 6:00:00 PM",32,273.5
Victoria and Abdul,"Oct 15, 2017 8:30:00 PM",12,108.75
Victoria and Abdul,"Oct 16, 2017 5:00:00 PM",12,90.0
Victoria and Abdul,"Oct 16, 2017 7:30:00 PM",12,102.0
Victoria and Abdul,"Oct 17, 2017 5:00:00 PM",14,98.25
Victoria and Abdul,"Oct 18, 2017 4:30:00 PM",11,85.5
Victoria and Abdul,"Oct 19, 2017 5:00:00 PM",17,116.25
Victoria and Abdul,"Oct 19, 2017 7:30:00 PM",11,88.75
Victoria and Abdul,"Oct 20, 2017 4:30:00 PM",13,98.25
Victoria and Abdul,"Oct 20, 2017 7:00:00 PM",20,172.25
Victoria and Abdul,"Oct 21, 2017 2:00:00 PM",12,87.0
Victoria and Abdul,"Oct 21, 2017 4:30:00 PM",32,244.5
Victoria and Abdul,"Oct 21, 2017 7:00:00 PM",20,169.25
Victoria and Abdul,"Oct 22, 2017 1:00:00 PM",14,109.5
Victoria and Abdul,"Oct 22, 2017 3:30:00 PM",16,117.75
Victoria and Abdul,"Oct 23, 2017 5:00:00 PM",1,8.25
Victoria and Abdul,"Oct 23, 2017 7:30:00 PM",5,41.75
Victoria and Abdul,"Oct 24, 2017 5:00:00 PM",2,15.0
Victoria and Abdul,"Oct 24, 2017 7:30:00 PM",4,39.0
Victoria and Abdul,"Oct 25, 2017 4:30:00 PM",5,37.5
Victoria and Abdul,"Oct 25, 2017 7:00:00 PM",8,64.5
Victoria and Abdul,"Oct 26, 2017 4:30:00 PM",13,101.25
Victoria and Abdul,"Oct 26, 2017 7:00:00 PM",16,140.25
Victoria and Abdul,"Oct 6, 2017 5:00:00 PM",95,734.25
Victoria and Abdul,"Oct 6, 2017 7:30:00 PM",87,746.0
Victoria and Abdul,"Oct 7, 2017 2:30:00 PM",86,660.5
Victoria and Abdul,"Oct 7, 2017 5:00:00 PM",92,695.25
Victoria and Abdul,"Oct 7, 2017 7:30:00 PM",106,925.25
Victoria and Abdul,"Oct 8, 2017 2:30:00 PM",142,1072.5
Victoria and Abdul,"Oct 8, 2017 5:00:00 PM",66,513.0
Victoria and Abdul,"Oct 8, 2017 7:30:00 PM",35,306.0
Victoria and Abdul,"Oct 9, 2017 5:00:00 PM",57,441.5
Victoria and Abdul,"Oct 9, 2017 7:30:00 PM",26,194.5
Warehoused,"Jun 20, 2017 7:00:00 PM",21,210.0
Weiner,"Jul 10, 2016 10:00:00 PM",18,144.0
Weiner,"Jul 13, 2016 10:00:00 PM",26,208.0
Weiner,"Jun 27, 2016 4:30:00 PM",4,31.75
Wendy and Lucy,"Jan 23, 2018 7:30:00 PM",57,511.0
What Ever Happened to Baby Jane?,"May 21, 2017 11:30:00 AM",7,54.0
What Ever Happened to Baby Jane?,"May 22, 2017 7:00:00 PM",64,603.25
Whose Streets?,"Sep 5, 2017 7:00:00 PM",41,381.5
Whose Streets?,"Sep 6, 2017 7:00:00 PM",22,193.5
Why Don’t You Play in Hell?,"Jan 18, 2019 9:30:00 PM",8,64.0
Why Don’t You Play in Hell?,"Jan 19, 2019 9:30:00 PM",5,24.0
Why Don’t You Play in Hell?,"Jan 23, 2019 9:30:00 PM",8,56.0
Wild & Scenic Film Festival 2017,"Apr 4, 2017 6:00:00 PM",172,2030.0
Wild Nights with Emily,"May 17, 2019 7:30:00 PM",29,266.5
Wild Nights with Emily,"May 18, 2019 2:30:00 PM",8,59.75
Wild Nights with Emily,"May 18, 2019 4:30:00 PM",11,83.75
Wild Nights with Emily,"May 19, 2019 1:00:00 PM",17,140.5
Wild Nights with Emily,"May 20, 2019 5:00:00 PM",12,99.0
Wild Nights with Emily,"May 21, 2019 5:00:00 PM",14,104.75
Wild Nights with Emily,"May 22, 2019 5:00:00 PM",13,83.75
Wild Nights with Emily,"May 23, 2019 5:00:00 PM",28,233.0
Wildlife,"Dec 1, 2018 2:30:00 PM",35,292.75
Wildlife,"Dec 1, 2018 5:00:00 PM",25,208.25
Wildlife,"Dec 1, 2018 7:30:00 PM",42,384.0
Wildlife,"Dec 2, 2018 2:30:00 PM",21,174.75
Wildlife,"Dec 2, 2018 5:00:00 PM",15,123.0
Wildlife,"Dec 2, 2018 7:30:00 PM",12,105.25
Wildlife,"Dec 3, 2018 5:00:00 PM",6,52.5
Wildlife,"Dec 3, 2018 7:30:00 PM",9,78.25
Wildlife,"Dec 4, 2018 5:00:00 PM",15,122.25
Wildlife,"Dec 4, 2018 7:30:00 PM",14,130.0
Wildlife,"Dec 5, 2018 4:30:00 PM",5,42.25
Wildlife,"Dec 5, 2018 7:00:00 PM",8,56.75
Wildlife,"Dec 6, 2018 4:30:00 PM",10,72.0
Wildlife,"Dec 6, 2018 7:00:00 PM",5,36.5
Wildlife,"Dec 7, 2018 7:30:00 PM",19,150.5
Wildlife,"Dec 8, 2018 2:30:00 PM",18,153.0
Wildlife,"Dec 9, 2018 5:00:00 PM",29,241.0
Wildlife,"Nov 30, 2018 5:00:00 PM",13,100.5
Wildlife,"Nov 30, 2018 7:30:00 PM",18,151.0
Willy Wonka & the Chocolate Factory,"Sep 3, 2016 11:30:00 AM",39,295.0
Woman at War,"Apr 2, 2019 5:00:00 PM",5,40.0
Woman at War,"Apr 3, 2019 7:30:00 PM",16,146.25
Woman at War,"Apr 4, 2019 7:30:00 PM",25,211.75
Woman at War,"Mar 29, 2019 5:00:00 PM",13,106.25
Woman at War,"Mar 30, 2019 5:00:00 PM",14,110.75
Woman at War,"Mar 31, 2019 2:00:00 PM",22,183.5
Won't You Be My Neighbor?,"Aug 31, 2018 2:20:00 PM",9,61.25
Won't You Be My Neighbor?,"Jul 1, 2018 2:45:00 PM",138,1169.5
Won't You Be My Neighbor?,"Jul 1, 2018 5:00:00 PM",80,668.0
Won't You Be My Neighbor?,"Jul 1, 2018 7:15:00 PM",63,580.25
Won't You Be My Neighbor?,"Jul 10, 2018 5:00:00 PM",75,608.5
Won't You Be My Neighbor?,"Jul 10, 2018 7:15:00 PM",77,668.5
Won't You Be My Neighbor?,"Jul 11, 2018 2:45:00 PM",20,168.25
Won't You Be My Neighbor?,"Jul 11, 2018 5:00:00 PM",41,348.0
Won't You Be My Neighbor?,"Jul 11, 2018 7:15:00 PM",67,625.5
Won't You Be My Neighbor?,"Jul 12, 2018 2:45:00 PM",13,100.5
Won't You Be My Neighbor?,"Jul 12, 2018 5:00:00 PM",29,236.25
Won't You Be My Neighbor?,"Jul 12, 2018 7:15:00 PM",113,1086.0
Won't You Be My Neighbor?,"Jul 13, 2018 2:30:00 PM",11,91.0
Won't You Be My Neighbor?,"Jul 13, 2018 5:00:00 PM",28,234.0
Won't You Be My Neighbor?,"Jul 13, 2018 7:30:00 PM",69,624.75
Won't You Be My Neighbor?,"Jul 14, 2018 2:15:00 PM",53,454.75
Won't You Be My Neighbor?,"Jul 14, 2018 5:00:00 PM",39,332.25
Won't You Be My Neighbor?,"Jul 14, 2018 7:30:00 PM",33,305.25
Won't You Be My Neighbor?,"Jul 15, 2018 2:15:00 PM",53,446.5
Won't You Be My Neighbor?,"Jul 15, 2018 5:00:00 PM",26,220.75
Won't You Be My Neighbor?,"Jul 15, 2018 7:30:00 PM",34,297.5
Won't You Be My Neighbor?,"Jul 16, 2018 5:00:00 PM",32,275.5
Won't You Be My Neighbor?,"Jul 17, 2018 5:00:00 PM",26,218.5
Won't You Be My Neighbor?,"Jul 18, 2018 2:45:00 PM",19,157.75
Won't You Be My Neighbor?,"Jul 18, 2018 5:00:00 PM",17,142.25
Won't You Be My Neighbor?,"Jul 18, 2018 7:15:00 PM",49,452.25
Won't You Be My Neighbor?,"Jul 19, 2018 2:45:00 PM",16,129.5
Won't You Be My Neighbor?,"Jul 19, 2018 5:00:00 PM",14,111.5
Won't You Be My Neighbor?,"Jul 19, 2018 7:15:00 PM",73,705.5
Won't You Be My Neighbor?,"Jul 2, 2018 5:00:00 PM",39,318.75
Won't You Be My Neighbor?,"Jul 2, 2018 7:15:00 PM",69,661.5
Won't You Be My Neighbor?,"Jul 27, 2018 11:30:00 AM",36,304.5
Won't You Be My Neighbor?,"Jul 3, 2018 5:00:00 PM",4,35.0
Won't You Be My Neighbor?,"Jul 3, 2018 7:15:00 PM",110,1050.0
Won't You Be My Neighbor?,"Jul 4, 2018 2:45:00 PM",176,1478.0
Won't You Be My Neighbor?,"Jul 4, 2018 5:00:00 PM",52,430.25
Won't You Be My Neighbor?,"Jul 4, 2018 7:15:00 PM",46,420.0
Won't You Be My Neighbor?,"Jul 5, 2018 2:45:00 PM",57,457.75
Won't You Be My Neighbor?,"Jul 5, 2018 5:00:00 PM",49,416.0
Won't You Be My Neighbor?,"Jul 5, 2018 7:15:00 PM",71,651.0
Won't You Be My Neighbor?,"Jul 6, 2018 2:30:00 PM",31,259.0
Won't You Be My Neighbor?,"Jul 6, 2018 5:00:00 PM",30,252.0
Won't You Be My Neighbor?,"Jul 6, 2018 7:30:00 PM",87,821.5
Won't You Be My Neighbor?,"Jul 7, 2018 2:15:00 PM",52,440.75
Won't You Be My Neighbor?,"Jul 7, 2018 5:00:00 PM",53,440.0
Won't You Be My Neighbor?,"Jul 7, 2018 7:30:00 PM",95,903.5
Won't You Be My Neighbor?,"Jul 8, 2018 2:15:00 PM",69,579.25
Won't You Be My Neighbor?,"Jul 8, 2018 5:00:00 PM",59,504.25
Won't You Be My Neighbor?,"Jul 8, 2018 7:30:00 PM",43,400.5
Won't You Be My Neighbor?,"Jul 9, 2018 5:00:00 PM",55,457.5
Won't You Be My Neighbor?,"Jun 29, 2018 2:45:00 PM",37,285.5
Won't You Be My Neighbor?,"Jun 29, 2018 5:00:00 PM",61,506.75
Won't You Be My Neighbor?,"Jun 29, 2018 7:15:00 PM",161,1475.5
Won't You Be My Neighbor?,"Jun 30, 2018 2:45:00 PM",100,838.75
Won't You Be My Neighbor?,"Jun 30, 2018 5:00:00 PM",55,451.75
Won't You Be My Neighbor?,"Jun 30, 2018 7:15:00 PM",126,1168.5
Won't You Be My Neighbor?,"Sep 1, 2018 4:30:00 PM",66,552.25
Won't You Be My Neighbor?,"Sep 4, 2018 4:30:00 PM",34,287.25
Yellow Submarine,"Aug 11, 2018 11:00:00 AM",41,324.0
Yellow Submarine,"Aug 12, 2018 11:00:00 AM",70,571.25
Yellow Submarine,"Aug 7, 2018 7:30:00 PM",88,790.0
You Were Never Really Here,"May 18, 2018 5:00:00 PM",12,84.5
You Were Never Really Here,"May 18, 2018 7:30:00 PM",27,256.0
